"","headlines","news_url","date"
"12143","A TENNER for fish and chips! Average price of British classic could top £10 due to soaring cost of cod and mushy peas ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"13138","
    
           
      
          
      
    
    
        
        The National Federation of Fish Friers warned that cod supplies have become 75 per cent more expensive than in October, while the cost of buying mushy peas has also doubled.
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"14133","'We kicked Russia's backside before... we can do it again': Astonishing moment Defence Secretary Ben Wallace claims Putin 'has gone full Tonto' and hails Britain's 'success' in the Crimean war - as troops nervously laugh ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"15128","Boris vows to 'peel back the facade' of Russian cash as Keir Starmer says London cannot be used to hide 'loot' any more - with ministers refusing to rule out Roman Abramovich being on 'long list' of sanctions targets","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"16127","Security chief tells our spies to go woke: With full Ukraine invasion imminent, how MI5 and MI6 officers were told to think about their 'white privilege'... and avoid using words such as 'grip' and 'strong' ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"17107","American F-35s circle above Europe and attack helicopters and armored combat vehicles move to the Baltic States: US repositions its firepower to join the 4,700 paratroopers deployed in Eastern Europe","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"18108","Restoring Parliament could take 76 YEARS and cost up to £22BILLION if MPs refuse to leave while the work is carried out, warns new report","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"19131","Half of Russians believe it is RIGHT to use military force to keep Ukraine out of NATO and a third back 'reuniting' the two countries, poll reveals","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"20100","Life on the home front: How Ukraine invasion could send cost of petrol to 170p a litre, push up energy bills by ANOTHER £700 and raise price of weekly shop","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"21102","Why I blame the arrogant, foolish West: Our response to this crisis in Ukraine has been to react with mistrust and abuse, and with blatant attempts to worsen the situation, writes PETER HITCHENS","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"2260","The People's Army that's stepping up for the fight: IAN BIRRELL observes thousands of Ukrainians answering their president's call for military reservists as the country moves on to war footing ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"2338","Why the West CAN'T stop Russia rolling through Ukraine and Eastern Europe: Australian expert warns 'unstable' warmonger Putin is hellbent on restoring the Soviet Union and CHINA is our only hope","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"2428","MPs and football bosses warn UEFA against 'quaffing champagne and caviar with Putin while his tanks roll out' amid calls to strip Russia of the Champion League final as ex-Liverpool ace Jamie Redknapp says it 'MUST be safe for fans'","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"2526","Boing! It looked as though Keir Starmer's eyes had been stabbed with a couple of cocktail sticks: HENRY DEEDES watches the Prime Minister and the Labour leader jousting like scorpions ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"2631","Eating less really could make you live LONGER: 'Exciting' trial reveals adults who cut out 14% of their daily calorie intake age slower biologically","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"2738","Get ready for a thundersnow Thursday! Met Office issues yellow snow and lightning warnings across parts of UK as Scotland braces for up to EIGHT INCHES of the white stuff on higher ground","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"2832","Man, 30, who crept into a Leicester university student's room and raped her as she slept is jailed for seven years","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"2937","Children's therapist who 'violently' slapped a vulnerable four-year-old boy '10 to 20 times' because he didn't put his shoes on is ruled FIT to work again after 'addressing his failings' and 'reflecting' on the assault","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"3031","We three Queens! Kate Middleton is officially welcomed to Denmark by Queen Margrethe II and Crown Princess Mary as she swaps her casual gear for a smart grey Catherine Walker coat dress after a morning at a kindergarten forest school","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"3151","Royal style sisters! Doppelgangers Kate Middleton and Crown Princess Mary of Denmark cement their bond on Duchess' official visit to Copenhagen - as brunettes twin in pearl jewellery and elegant outfits","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"3234","Boy, 12, who was told to stop doodling at school reveals how he's since become a Nike co-creator, illustrated a children's book, and even Prince William and Kate Middleton are fans","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"3338","Doubly delightful, but Kate takes the style crown... narrowly: Duchess of Cambridge outshines her Danish counterpart Crown Princess Mary in the fashion face-off, writes DINAH VAN TULLEKEN","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"3432","Senior police officers joked Wayne Couzens would be 'better off blaming it on the fact he is ginger' while discussing Sarah Everard's murder in private messages, misconduct hearing is told ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"3537","Demolition of Mohamed Hadid's disaster Bel Air mega mansion could be derailed by 'obstructionist bureaucrats' after assessor values the home at SIX times its selling price","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"3630","'Calls to slash taxes now are flippant': Rishi Sunak is set to reject pleas for immediate cuts because spending levels need to be sorted out first ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"3738","Rishi Sunak will vow to make 'difficult and unpopular' spending decisions in key speech as he tightens his grip on the nation's purse strings in the face of pressure from cabinet colleagues to splash the cash ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"3831","'We've not had anyone of his colour on Mrs Brown's Boys': Irish comedian Brendan O'Carroll, 66, is accused of making 'incredibly racist' joke about US actor Tyler Perry on The One Show","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"3938","Are YOU a bedroom bore? Tracey Cox reveals six sexual secret weapons that will make any encounter explosive - from audio porn to adopting a straight version of scissoring","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"4030","Bob Saget, 65, suffered fatal head injuries 'after blacking out in bathroom and bashing his head hard against marble floor, before coming round and stumbling into bed where he died,' investigators believe","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"4160","Rapist who was caught on CCTV calmly carrying 24-year-old victim through the streets before raping her then laughing as he told her he was HIV positive is jailed for life ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"4235","MPs slam ministers over 'mistakes, waste, loss and fraud' in £370BILLION Covid response warning the country will be paying for decades ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"4338","Judge warns three brothers they risk blowing ALL their inheritance on legal fees after trio launched FOURTH court war with sister left who was with their late mother's entire £850,000 estate ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"4432","'Lectures from Boris Johnson on personal responsibility? What next, Harold Shipman on medical ethics?' Labour frontbencher Wes Streeting is slammed for tasteless joke comparing PM to serial killer doctor","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"4538","Bank of England chief Andrew Bailey admits he CAN'T REMEMBER how much he is paid as MPs slam call for workers to rein in inflation by shunning big wage hikes (hint: It's £575,000 a year)","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"4632","US People's Convoy sets off from California on its cross-country trek to Washington DC as anti-COVID mandate truck cavalcade raises more than $464,000 ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"4737","England's travel quarantine rules DID work: Forcing arrivals to isolate for 14 days in summer 2020 reduced spread of Covid because they met 40% fewer people, Cambridge study claims","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"4831","The END of masks on Tubes, trains and buses: TfL scraps compulsory face-coverings on public transport from TOMORROW... but Sadiq Khan urges passengers to keep on wearing them ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"4938","High street pricing war for lateral flows: Now Lloyds undercuts rival pharmacy chains Superdrug and Boots to sell Covid tests for just £1.89 ahead of No10 scrapping free swabs in April","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"5032","We were worried... now we're glad we got a boost: Meet the people who didn't want the Covid vaccine but are now glad they changed their minds","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"5156","That's good of them! Trudeau's government orders Canadian banks to unfreeze bank accounts of people who participated in or donated to Freedom Convoy after woke leader was condemned for authoritarian behaviour","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"5234","Transgender Berkeley English professor who backed burning of books is suspended by Twitter after tweeting UK government to say she hopes COVID-stricken Queen, 95, DIES ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"5338","'The pressure was overwhelming - I was in over my head': Tom Hardy addresses Charlize Theron's claim she was 'scared s***less' and demanded protection from him filming Mad Max: Fury Road","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"5432","'The Saudis are scary motherf***ers': US golfer Phil Mickelson apologises for supporting Saudi Arabian golf league while admitting 'they killed Jamal Khashoggi and execute gay people' ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"5538","University graduates 'will have to start repaying student loans once their salary hits £25,000' rather than the current £27k as repayment term is set to be increased from 30 to 40 years","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"5632","FA bolsters security operation at Wembley for Carabao Cup final on Sunday in response to concerning rise in hooliganism - with at least 2,000 stewards on duty, DOUBLE the amount of search dogs and no-drinking zones ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"5738","'Kind' mother-of-two, 26, found dead at Manchester home as police launch murder probe and her devastated loved ones pay tribute","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"5834","She's one purrfect Catwoman! Zoe Kravitz exudes elegance in a figure-hugging black gown with daring cut-outs alongside Robert Pattinson at London premiere of The Batman ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"5937","Police confirm criminal investigation after RAF sergeant, 32, falls to her death when her parachute failed to open during 12,000ft training jump ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"6036","Receptionist wins £25,000 payout after her bosses told her she was 'no longer needed' at law firm while she was off work sick with debilitating morning sickness condition ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"6147","Winter jet stream that brought Storms Dudley, Eunice and Franklin to the UK last week has sped up by 8% over the last century - and now reaches 132mph, study finds ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"6234","Head at Merseyside school is forced to apologise after comparing absences due to Storm Franklin to children walking to school 'for miles' in war torn countries","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"6330","Engineer, 38, who was fired for having sex with his boss's wife in the office and work vehicles loses unfair dismissal - despite claiming they only did it outdoors!","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"6437","Biggest university shake-up in a decade: Pupils who fail GCSE maths and English will not get a student loan and Mickey Mouse degrees face crackdown under new proposals","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"6531","Mother who was forced to go to a food bank after being left with just 11p in her account is told to leave her boyfriend who's just inherited £500,000 but hasn't offered any financial support","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"6636","Barclays freezes £19MILLION share awards of ex-CEO Jes Staley while they await the findings of watchdogs' probe into his relationship with Epstein","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"6728","Farewell to the 'Freddy Krueger of comedy': 'The Amazing Johnathan' who performed in Vegas longer than any other comic magician dies aged 63 after long battle with heart disease","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"6829","Ed Sheeran and wife Cherry Seaborn 'lay flowers at mural for music mogul Jamal Edwards' following his sudden death at age 31","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"6928","Birmingham City captain Troy Deeney writes open letter to government to demand national curriculum includes more history and experiences of black, Asian and ethnic minorities in Britain","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"7033","More Americans are now killed by GUNS than car crashes as shootings become country's leading cause of death by trauma for the first time","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"7133","So who's the 44-year-old mother and who's the 18-year-old daughter? A generation ago, most mums looked... mumsy. Now, thanks to a revolution in fashion and beauty - middle-aged women appear anything but middle aged ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"7234","Tennis world No 3 Alex Zverev is THROWN OUT of the Mexican Open after smashing his racket repeatedly by the umpire's feet and shouting: 'You're a f***ing idiot, you f***ing destroyed the whole f***ing match'","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"7331","Mother-of-EIGHTEEN reveals she spends more than $26,000 A YEAR on food for her enormous family - and forks out more than $8,000 every year on Christmas gifts for her huge brood","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"7438","Marilyn Monroe lookalike with 15 million TikTok followers receives death threats after revealing she has named her baby son MIDNIGHT","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"7526","Manchester Arena killer's brother and the Parsons Green Tube bomber are moved to the SAME jail... despite attacking guard together when they were at Belmarsh ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"7635","'It's not fun to appropriate the identities of others!' Saturday Night Takeaway's Ant and Dec's drag act receives 59 Ofcom complaints and sparks bizarre 'womanface' row online","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"7722","LIZ JONES: I've changed my mind - women SHOULD show off their curves ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"7834","JENNI MURRAY: The Post Office IT scandal is terrifying proof any one of us could end up in jail","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"7923","Little queen in the making! Princess Estelle of Sweden is already perfectly poised in a white suit as she poses for her 10th birthday portrait ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"8036","A problem shared by mother-of-four and GP Clare Bailey: Could my disorganised habits be adult ADHD? ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"8138","Edward Enninful's £600,000 wedding! Editor marries partner Alec Maxwell at 50th birthday bash with a royal florist, designer outfits and a £100,000 caterer at his BFF's Longleat home - and A-list guests including Kate Moss","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"8236","'My dog did me a great favour': Meet the dogs teaching their owners a new trick about turmeric supplements","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"8325","Caitlin Jenner slams 'WOKE world' of gender identity saying 'I can't even figure it out' after biologically male non-binary camp counsellors in California were allowed sleep in the same cabins as fifth grade girls","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"8437","So who could be next on Boris's sanctions hit list? From billionaire Chelsea owner Roman Abramovich to telecoms tycoon Alisher Usmanov who boasts £50m Surrey estate ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"8523","The shady Russian 'military' bank facing US and UK sanctions for funding Ukraine invasion whose billionaire oligarch founder brothers were exiled and is now run by London-educated son of Putin ally with millions in property","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"8635","Fuel price hits ANOTHER new record because of Ukraine crisis: Conflict sends petrol soaring to 149.3p a litre and diesel to 152.6p amid warnings it could reach as high as 170p","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"8726","The world says No! Thousands of demonstrators call for peace outside Russian embassies around the globe amid fears that Vladimir Putin is set to order a full-scale invasion of Ukraine","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"8833","At least Ukraine doesn't have to worry about Putin's paratroopers! Hapless Russian soldier gets stuck on a sign at military event attended by Vladimir ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"8926","Why Kyiv instead of Kiev? How the BBC and UK government have adopted different spelling of capital after Ukrainian campaign to shift away from Soviet-linked pronunciation ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"9035","Putin rewrites history to justify war: How Vladimir's claims that Russia created Ukraine - with its more than a thousand-year history dating back to a Viking trading centre - are (mostly) false ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"9137","'The situation in Ukraine would be different if everybody wasn't smacked as a child': Esther Rantzen's daughter Rebecca Wilcox leaves GMB fans bewildered as she supports Welsh ban on physical punishment of children","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"9235","Shocking moment woman, 30, poured stolen petrol around a family home that had two young children inside before trying to set it alight","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"9326","Married stalker, 35, caught on chilling doorbell cam footage leaving notes at Emma Raducanu's home reading, 'I walked 23 miles 4U' and 'you deserve love' before stealing her father's SHOE is spared jail ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"9434","Great Brawl of China! Five-star Mayfair hotel The Dorchester sues Chinese takeaway 'The China Tang' 300 miles away in Barrow-in-Furness because it shares same name as its own upmarket Cantonese restaurant","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"9531","Extra on Netflix hit The Crown, 68, is jailed for 25 years for sexually abusing seven girls as young as 13 and making them carry sado-masochistic sex acts in London hotels after finding them on a teen dating website ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"9633","'Fat-shaming' teacher faces being struck off after he 'refused to teach pupil whose bra was showing in class'","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"9725","Kate Garraway's husband Derek bursts into tears as he receives birthday card from daughter Darcy, 15 declaring him the 'world's greatest father' - as she tells her dad how 'proud' she is","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"9838","VRChat app allowed '13-year-old' into virtual reality STRIP CLUBS: Children's Commissioner's horror as probe finds youngsters using Facebook's headset could be exposed to grooming, sex, racism and RAPE threats","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"9926","Home court advantage! Naomi Osaka, 24, plunks down £4.65MILLION to purchase sprawling California mansion from Nick Lachey and Vanessa Minnillo complete with full-size tennis court","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"10039","Pilot's baffling 22-minute maneuver which could hold the key to proving MH370 mystery WAS murder suicide","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"10150","Ex-Goldman Sachs exec says his spurned lover blackmailed him into giving her a £7.4million London home by threatening to expose his involvement in multi-billion-dollar Malaysia embezzlement case","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"10243","After 56 years of marriage, David suffocated his cancer-stricken wife Janice and then tried to end his own life. But, as he faces years in jail, his daughter says: 'I forgive Dad for killing Mum - it was an act of love' ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"10329","Our lives really DO flash before us: Scientists record the brain activity of an 87-year-old man at the moment he died, revealing a rapid 'memory retrieval' process","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"10441","Pre-Incans sacrificed six CHILDREN to accompany a dead nobleman to the afterlife: Heartbreaking 1,200-year-old mummies discovered in Peru","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"10535","Dominatrix, 42, and her engineer husband, 53, are jailed for five years each after trafficking women from Brazil and Portugal to work in a Yorkshire brothel before they were caught by undercover cop ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"10639","'It's a miracle he survived!' Moment man cheats death when a 40ft tree crashes down on him during Storm Eunice ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"10732","Horrific video shows disabled autistic orphan, 11, being beaten at Texas school by much bigger boy 'as three staff members stood and watched'","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"10839","Disabled woman, 28, is found lying under blankets in backseat of car at towing yard NINE DAYS after her mother 'abandoned' her in the vehicle at a gas station","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"10923","PICTURED: Pre-schooler, 4, who was found dead in garage FREEZER: Mother's boyfriend faces kidnap and murder charges in court after dead boy's sister tipped off school with note ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"11042","Chinese woman found shackled in a shed was sold as a bride TWICE by traffickers authorities say as they arrest six and punish 17 low-ranking officials following online outcry ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"11138","Female athletes reveal secret incontinence crisis: Olympic gymnasts reveal they've seen 'urine flying through the air' at competitions and wear PADS to hide 'leaks' - because sport causes excessive pressure on the pelvic floor ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"11239","'Hi baby!' Hilarious video captures the moment mortified TV reporter's MOTHER drove past and interrupted him as he was filming a news story - leaving his camera man in stitches","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"11329","American woman sues gynecologist for secretly fathering her by inseminating her mother with his own sperm in the 1980s - and reveals she was ALSO being treated by him when she learned he was her dad","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"11440","Chemical used in electric car batteries could be used to create a cleaner, cheaper and more efficient rocket fuel ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"11528","Inquiry into morgue rapist David Fuller will probe what employment checks were made on the double murderer - and draw on the Jimmy Savile inquiry to look at how he was able to defile 102 corpses ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"11640","Pilot of flight that killed Emiliano Sala had been banned from flying plane by its owner just months before crash after getting into trouble with UK's aviation regulator, inquest hears","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"11727","Twice as nice! Princess Diana's twin nieces Lady Amelia and Lady Eliza Spencer cement their status in the fashion world as they sit front row of Alberta Ferretti's MFW days after attending shows in New York and London","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"11839","As a study shows male pride is causing some women to miss out on the chance of motherhood... Why DO men find it so hard to admit they could be the reason their partner can't have a baby? ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"11927","NASA's Hubble Space Telescope captures a SPACE TRIANGLE produced from two galaxies colliding and creating a tsunami of star birth","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"12040","More than 200 residents in Prince Charles' model Poundbury village stage revolt against rule that all homes must have 'draughty' wooden window frames instead of uPVC","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"12144","Extreme wildfires could increase by up to 50% by 2100 amid rising global temperatures, study warns","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"12240","Does an octopus farm have legs? World's first breeding facility for the creatures is accused of cruelty after studies showed they are 'extremely intelligent and unhappy in captivity' ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"12328","Moment mother, 57, confronts driver who stole her daughter's parking space outside their Florida apartment - before motorist rams her with his car and drags her to her death","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"12439","Asteroid that wiped out the dinosaurs 66 million years ago hit Earth during SPRING, fossil analysis confirms","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"12527","Medical student is caught cheating 'with Bluetooth device SURGICALLY implanted in his ear' as he took exams in India ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"12638","The home front: Woman stripping wallpaper finds incredible mural of a naval battle scene from early WWII that's been hidden on her wall for decades ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"12723","
        
                 
            
                
            
        
        
        
            
            A British homeowner was astonished to find an incredible Second World War mural hidden behind old wallpaper. Natalie Mansfield, 30, was renovating a study at her home in Bispham, Blackpool when she came across the hand-painted image. The 8ft x 6ft mural depicts two types of fighter planes buzzing around an aircraft carrier. It also shows dive bombers arcing down towards the water and dropping bombs on suspected enemy targets, while munitions explode in the sea below them. Miss Mansfield has claimed that the image could date back to 1935, several years before the outbreak of the world war but during a period of mounting tension in Europe amid German aggression. But historians dispute this and believe that it could portray military action in the Mediterranean during the global conflict, pointing to the clear weather and markings on the German dive bomber.
        
    
","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"12837","Kanye West trolls Kamala Harris by sampling her viral 'We did it, Joe' moment during Donda 2 listening event in Miami","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"12925","
    
           
      
          
      
    
    
        
        Kanye West took a swipe at VP Kamala Harris by featuring her viral 'We did it, Joe' moment from November 2020 on a track during his Donda 2 listening event in Miami on Tuesday.
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"13036","Guilty groom admits he took things 'too far' while alone with a stripper at his stag do- and is in two minds about confessing to his bride ahead of their $30,000 wedding","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"13139","
    
           
      
          
      
    
    
        
        A groom-to-be has divided Kyle and Jackie O's listeners after revealing he cheated on his partner at his bucks' party.
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"13238","'It's in the past.' How Biden's new nuclear waste officer's Baptist missionary parents learned to accept their non-binary son after they 'tortured' them with conversion therapy and refused to attend their same-sex wedding","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"13326","
        
                 
            
                
            
        
        
        
            
            Samuel Brinton was tapped as deputy assistant secretary of Spent Fuel and Waste Disposition in the Office of Nuclear Energy by the Biden Administration. Non-binary Brinton, 34, has previously told of their troubled relationship with their Southern Baptist parents. Brinton has described how their parents forced them to take part in conversion therapy as a teen. Their mother Peggy Jo tells DailyMail.com she is proud of her son and said the family difficulties are now in the past. Peggy Jo said, 'I think it's in the past and we speak as much as we can do when we live so far apart now so everything is texts, emails, that type of thing'.
        
    
","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"13438","Jury deliberation begins in civil rights trial for three cops who just watched as Derek Chauvin murdered George Floyd ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"13526","
    
           
      
          
      
    
    
        
        A jury in Minneapolis is deliberating whether former police officers Tou Thao, 36, J. Alexander Kueng, 28, and Thomas Lane, 38, violated George Floyd's civil rights in his May 2020 death.
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"13638","Emily Maitlis defected to LBC with Jon Sopel after she became 'frustrated at being ticked-off by BBC bosses over impartiality'","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"13725","
    
           
      
          
      
    
    
        
        BBC veterans Emily Maitlis and Jon Sopel are quitting to co-present a new show and a new podcast for the LBC radio station, joining fellow BBC veteran Andrew Marr who quit at the end of 2021
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"13838","Oti Mabuse quit Strictly Come Dancing after seven years 'because she became bigger than the celebrity stars asked to be on the show' ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"13923","
    
           
      
          
      
    
    
        
        The professional dancer, 31, took to Instagram on Tuesday where she confirmed that she wouldn't be returning to the BBC One programme this autumn.
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"14036","'Slept like a dream!': Using this John Lewis mattress topper will transform your bed according to hundreds of shoppers - and prices start from £35","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"14134","
    
           
      
          
      
    
    
        
        Hundreds of shoppers are transforming their old and uncomfortable mattresses with the ANYDAY John Lewis & Partners Synthetic Soft and Light Mattress Topper - and prices start from just £35.
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"14236","Hang on! Terrifying moment window cleaners' cradle slams into a Kuala Lumpur skyscraper as it spins in strong winds","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"14323","
    
     
       
       Hair-raising footage shows the window cleaners' cradle spinning away from the TS Law Tower in the Malaysian capital Kuala Lumpur before slamming back into the skyscraper yesterday afternoon. The video shows the platform being tossed about by the wind hundreds of feet above ground while the workers cling on with all of their might. After the gondola crashed back into the side of the building, the workers were able to make their escape before the fire and rescue service arrived.
     
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
"14437","Hostage is seen handcuffed in Amsterdam Apple store where his captor demanded €200million ransom... before hero captive fled and allowed police to RUN OVER the crook","https://www.dailymail.co.uk/home/index.html",2022-02-24 00:16:02
